Elecció;Any;Districte;Secció;CUSEC;NUM_ELECTORS;NUM_VOTANTS;VOTS_BLANCS;VOTS_NULS;VOTS_CANDIDATURES;Participació;PSC;% PSC;CiU / Junts;% CiU / Junts;ERC;% ERC;PP;% PP;ICV / Comuns;% ICV / Comuns;Cs;% Cs;CUP;% CUP;PxC;% PxC;En Blanco;% En Blanco;PRIMARIES;% PRIMARIES;TxT;% TxT;VOX;% VOX;Podem;% Podem;PACMA;% PACMA;Altres;% Altres
Municipals;2007;1;1;0827901001;1142;667;17;7;643;59,89%;102;0.1586;362;0.563;76;0.1182;45;0.07;32;0.0498;4;0.0062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0.0342
Municipals;2007;1;2;0827901002;1106;625;33;2;590;59,49%;110;0.1864;262;0.4441;94;0.1593;52;0.0881;41;0.0695;5;0.0085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0.0441
Municipals;2007;1;4;0827901004;1216;665;25;4;636;56,74%;137;0.2154;258;0.4057;96;0.1509;46;0.0723;54;0.0849;13;0.0204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0.0503
Municipals;2007;1;5;0827901005;878;492;14;2;476;57,63%;106;0.2227;189;0.3971;72;0.1513;29;0.0609;46;0.0966;16;0.0336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0.0378
Municipals;2007;1;6;0827901006;1818;989;40;4;945;56,60%;199;0.2106;389;0.4116;126;0.1333;85;0.0899;91;0.0963;18;0.019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0.0392
Municipals;2007;1;7;0827901007;1199;663;31;3;629;57,88%;168;0.2671;225;0.3577;72;0.1145;82;0.1304;40;0.0636;19;0.0302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0.0366
Municipals;2007;1;8;0827901008;1370;751;22;4;725;56,42%;174;0.24;308;0.4248;86;0.1186;71;0.0979;54;0.0745;13;0.0179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0.0262
Municipals;2007;1;9;0827901009;810;440;24;1;415;57,28%;78;0.188;182;0.4386;56;0.1349;50;0.1205;26;0.0627;5;0.012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0.0434
Municipals;2007;1;10;0827901010;924;480;25;2;453;54,65%;144;0.3179;134;0.2958;73;0.1611;20;0.0442;50;0.1104;8;0.0177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0.053
Municipals;2007;1;11;0827901011;921;438;17;4;417;49,40%;211;0.506;67;0.1607;37;0.0887;30;0.0719;37;0.0887;24;0.0576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0.0264
Municipals;2007;1;12;0827901012;1095;492;24;5;463;47,12%;163;0.3521;92;0.1987;59;0.1274;34;0.0734;78;0.1685;17;0.0367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0.0432
Municipals;2007;1;13;0827901013;620;253;6;0;247;41,77%;124;0.502;26;0.1053;22;0.0891;24;0.0972;36;0.1457;12;0.0486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.0121
Municipals;2007;1;14;0827901014;1600;741;23;1;717;47,75%;343;0.4784;122;0.1702;61;0.0851;90;0.1255;57;0.0795;27;0.0377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0.0237
Municipals;2007;1;15;0827901015;946;454;17;2;435;49,79%;202;0.4644;79;0.1816;44;0.1011;27;0.0621;53;0.1218;14;0.0322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0.0368
Municipals;2007;1;16;0827901016;1757;855;40;4;811;50,94%;291;0.3588;209;0.2577;104;0.1282;71;0.0875;85;0.1048;26;0.0321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0.0308
Municipals;2007;1;17;0827901017;1670;894;47;7;840;56,35%;268;0.319;315;0.375;82;0.0976;70;0.0833;69;0.0821;8;0.0095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0.0333
Municipals;2007;1;18;0827901018;402;225;6;2;217;57,46%;52;0.2396;96;0.4424;29;0.1336;11;0.0507;17;0.0783;1;0.0046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0.0507
Municipals;2007;1;19;0827901019;901;454;14;0;440;51,94%;174;0.3955;90;0.2045;46;0.1045;54;0.1227;53;0.1205;17;0.0386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0.0136
Municipals;2007;1;20;0827901020;841;473;19;1;453;58,50%;180;0.3974;109;0.2406;48;0.106;48;0.106;43;0.0949;14;0.0309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0.0243
Municipals;2007;1;21;0827901021;1055;482;20;2;460;47,58%;171;0.3717;124;0.2696;50;0.1087;35;0.0761;57;0.1239;16;0.0348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0.0152
Municipals;2007;1;22;0827901022;1265;582;17;0;565;47,35%;154;0.2726;176;0.3115;66;0.1168;62;0.1097;51;0.0903;24;0.0425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0.0566
Municipals;2007;1;23;0827901023;866;431;19;0;412;51,96%;151;0.3665;116;0.2816;46;0.1117;35;0.085;32;0.0777;24;0.0583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0.0194
Municipals;2007;2;1;0827902001;1092;512;13;0;499;48,08%;274;0.5491;54;0.1082;27;0.0541;73;0.1463;44;0.0882;16;0.0321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0.022
Municipals;2007;2;2;0827902002;559;250;6;2;242;45,80%;131;0.5413;29;0.1198;2;0.0083;50;0.2066;26;0.1074;1;0.0041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.0124
Municipals;2007;2;3;0827902003;565;253;4;2;247;45,49%;142;0.5749;31;0.1255;6;0.0243;35;0.1417;17;0.0688;10;0.0405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0.0243
Municipals;2007;2;4;0827902004;801;376;5;2;369;47,57%;218;0.5908;45;0.122;6;0.0163;42;0.1138;39;0.1057;14;0.0379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0.0136
Municipals;2007;2;5;0827902005;824;390;7;3;380;48,18%;192;0.5053;64;0.1684;13;0.0342;54;0.1421;45;0.1184;9;0.0237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0.0079
Municipals;2007;2;6;0827902006;671;333;9;3;321;50,97%;163;0.5078;39;0.1215;18;0.0561;47;0.1464;41;0.1277;8;0.0249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0.0156
Municipals;2007;2;7;0827902007;336;140;2;1;137;42,26%;56;0.4088;29;0.2117;5;0.0365;23;0.1679;13;0.0949;7;0.0511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0.0292
Municipals;2007;2;8;0827902008;726;298;8;1;289;42,15%;158;0.5467;36;0.1246;14;0.0484;40;0.1384;31;0.1073;6;0.0208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0.0138
Municipals;2007;2;9;0827902009;621;288;10;3;275;47,99%;167;0.6073;24;0.0873;11;0.04;33;0.12;31;0.1127;9;0.0327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Municipals;2007;2;10;0827902010;451;212;6;1;205;48,34%;132;0.6439;17;0.0829;6;0.0293;23;0.1122;17;0.0829;8;0.039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0.0098
Municipals;2007;2;11;0827902011;790;316;2;4;310;40,25%;150;0.4839;36;0.1161;13;0.0419;40;0.129;47;0.1516;23;0.0742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.0032
Municipals;2007;2;12;0827902012;712;324;11;3;310;47,05%;194;0.6258;38;0.1226;11;0.0355;29;0.0935;20;0.0645;13;0.0419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0.0161
